,name,brand,model,type,source_url,origin,km_driven,external_color,seats,fuels,transmission,price,year
540,Toyota Vios 2022 MT siêu lướt 4000km Bảo hành hãng đến 2025,Toyota,Vios,sedan,https://xetot.com/binh-duong/ban-xe/toyota-vios-2022-mt-sieu-luot-4000km-bao-hanh-hang-den-2025/11876,imported,4000,Đỏ,5,gasoline,manual,450000000,2022
541,Cần bán nhanh trong ngày xe Everest cuối 2019 Nhập,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-nhanh-trong-ngay-xe-everest-cuoi-2019-nhap/12355,imported,50000,Khác,7,diesel,automatic,868000000,2019
542,Chồng tiền đất cần bán gấp xe Kia Sorento Sản Xuất 2021,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/chong-tien-dat-can-ban-gap-xe-kia-sorento-san-xuat-2021/12354,imported,39000,Xanh dương,6,diesel,automatic,1066000000,2021
543,MG MG5 STD màu đỏ nhập khẩu nguyên chiếc từ thái lan,MG,MG5,sedan,https://xetot.com/ho-chi-minh/ban-xe/mg-mg5-std-mau-do-nhap-khau-nguyen-chiec-tu-thai-lan/12353,imported,0,Đỏ,4,gasoline,automatic,538000000,2022
544,Cần mua gấp Range Rover Evoque giá cao hơn thị trường,None,None,None,https://xetot.com/ho-chi-minh/mua-xe/can-mua-gap-range-rover-evoque-gia-cao-hon-thi-truong/6525,imported,0,None,0,0,0,None,None
545,Mua tất cả Ô tô đang thế chấp ngân hàng giá cao nhất SG,None,None,None,https://xetot.com/ho-chi-minh/mua-xe/mua-tat-ca-o-to-dang-the-chap-ngan-hang-gia-cao-nhat-sg/6524,imported,0,None,0,0,0,None,None
546,Chuyên mua bán Trao Đổi các dòng xe Đức Nhập Khẩu,None,None,None,https://xetot.com/ho-chi-minh/mua-xe/chuyen-mua-ban-trao-doi-cac-dong-xe-duc-nhap-khau/6521,imported,0,None,0,0,0,None,None
547,Kia Cerato Premium 2021 640 Triệu,Kia,Cerato,sedan,https://xetot.com/ha-noi/ban-xe/kia-cerato-premium-2021-640-trieu/12351,imported,28000,Đen,5,gasoline,automatic,640000000,2021
548,Fortuner 2017 số sàn nhập Indonesia,Toyota,Fortuner,suv,https://xetot.com/ba-ria---vung-tau/ban-xe/fortuner-2017-so-san-nhap-indonesia/12350,imported,221000,Trắng,7,diesel,manual,750000000,2017
549,Bán xe BMW 218i Gran Tourer sản xuất 2017 xe Nhập Đức,BMW,2 Series,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-bmw-218i-gran-tourer-san-xuat-2017-xe-nhap-duc/12041,imported,60000,Khác,7,gasoline,automatic,785000000,2017
550,Bentley Continental GT 2 cửa thể thao SX 2004 ĐK lần đầu 2008 BS siêu Bán xe VIP,Bentley,Continental,sedan,https://xetot.com/ho-chi-minh/ban-xe/bentley-continental-gt-2-cua-the-thao-sx-2004-dk-lan-dau-2008-bs-sieu-ban-xe-vip/11956,imported,80000,Cam,4,gasoline,automatic,2868000000,2004
551,Innova Venturer 2020 Siêu Hiếm Chính Hãng Lh Ngay Nam 0965824819 Để Thương Lượng,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/innova-venturer-2020-sieu-hiem-chinh-hang-lh-ngay-nam-0965824819-de-thuong-luong/12340,imported,22000,Đen,7,gasoline,automatic,730000000,2020
552,Lacetti Max 2004 phanh đĩa 4 banh ABS gương điện,Hãng khác,Dòng khác,sedan,https://xetot.com/bac-ninh/ban-xe/lacetti-max-2004-phanh-dia-4-banh-abs-guong-dien/12337,imported,75000,Đen,5,gasoline,manual,90000000,2004
553,Se 2007 Oto Thay Thế Xe Máy Phục Vụ Gđ Nhỏ,Hãng khác,Dòng khác,hatchback,https://xetot.com/ho-chi-minh/ban-xe/se-2007-oto-thay-the-xe-may-phuc-vu-gd-nho/12318,imported,160000,Đỏ,5,gasoline,manual,77000000,2007
554,Bán Hyundai I10 12MT 2022,Hyundai,i10,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-hyundai-i10-12mt-2022/12295,imported,7600,Trắng,5,gasoline,manual,408000000,2022
555,Toyota Rush 2019 Lướt Trắng Ngọc Trai Bao Check Hãng Lh Ngay Nam 0965824819,Toyota,Rush,van,https://xetot.com/ho-chi-minh/ban-xe/toyota-rush-2019-luot-trang-ngoc-trai-bao-check-hang-lh-ngay-nam-0965824819/12312,imported,36000,Trắng,7,gasoline,automatic,590000000,2019
556,Xe gia đình Chính chủ FOCUS SPORT ECOBOOST Bản full,Ford,Focus,hatchback,https://xetot.com/ha-noi/ban-xe/xe-gia-dinh-chinh-chu-focus-sport-ecoboost-ban-full/12310,imported,95000,Trắng,5,gasoline,automatic,550000000,2016
557,Bán Gấp Mercedes Avantgarde phiên bản Sport mới Keng giá Siêu Hời,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-gap-mercedes-avantgarde-phien-ban-sport-moi-keng-gia-sieu-hoi/12309,imported,43680,Đen,5,gasoline,automatic,330000000,2007
558,Bán gấp Mercedes Avantgarde C200 Sport mới Keng giá Siêu Hời,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-gap-mercedes-avantgarde-c200-sport-moi-keng-gia-sieu-hoi/12308,imported,43680,Đen,5,gasoline,automatic,330000000,2007
559,Chính chủ xe ford ranger ít chạy muốn bán để đổi xe khác tại Nghệ An,Ford,Ranger,pickup,https://xetot.com/nghe-an/ban-xe/chinh-chu-xe-ford-ranger-it-chay-muon-ban-de-doi-xe-khac-tai-nghe-an/12307,imported,73000,Bạc,5,diesel,automatic,430000000,2016
560,Ford Ranger Wildtrak 2023 giá tốt nhất thị trường,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/ford-ranger-wildtrak-2023-gia-tot-nhat-thi-truong/12304,imported,50,Trắng,5,diesel,automatic,900000000,2023
561,Chevrolet Orlando 2015 số tự động chỉ 3xx,Chevrolet,Orlando,suv,https://xetot.com/hai-phong/ban-xe/chevrolet-orlando-2015-so-tu-dong-chi-3xx/12302,imported,97000,Trắng,7,gasoline,automatic,355000000,2015
562,CTKM Tháng 05 2023 VINFAST VF8 ECO 2023 MÀU TRẮNG,Vinfast,VF8,suv,https://xetot.com/hai-phong/ban-xe/ctkm-thang-05-2023-vinfast-vf8-eco-2023-mau-trang/12301,imported,10,Trắng,5,electric,automatic,1057100000,2023
563,Xe cá nhân Mazda 3 2022 siêu lướt cần bán,Mazda,3,sedan,https://xetot.com/ho-chi-minh/ban-xe/xe-ca-nhan-mazda-3-2022-sieu-luot-can-ban/12278,imported,11000,Trắng,5,gasoline,automatic,689000000,2022
564,Seltos đủ màu đủ phiên bản xe có sẵn giảm giá 20 triệu,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/seltos-du-mau-du-phien-ban-xe-co-san-giam-gia-20-trieu/11529,imported,1,Trắng,5,gasoline,automatic,639000000,2023
565,Kia Sorento Dầu Signature Trắng Giảm Tiền Mặt Đến 70 Triệum,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sorento-dau-signature-trang-giam-tien-mat-den-70-trieum/10920,imported,0,Trắng,7,diesel,automatic,1329000000,2022
566,Kia Carens Đủ Phiên bản Xe có sẵn Giao ngay,Kia,Carens,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-carens-du-phien-ban-xe-co-san-giao-ngay/10900,imported,0,Trắng,7,gasoline,automatic,619000000,2022
567,"Kia Sportage Đủ màu, đủ phiên bản.Xe có sẵn giao ngay",Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-du-mau-du-phien-ban-xe-co-san-giao-ngay/10076,imported,0,Trắng,5,gasoline,automatic,1089000000,2022
568,Kia Sonet màu trắng Xe có sẵn giao ngay,Kia,Sonet,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sonet-mau-trang-xe-co-san-giao-ngay/10074,imported,0,Trắng,5,gasoline,automatic,594000000,2022
569,Chính Chủ Cần Bán Xe Morning Sản Suất 2015 Si Bản Đủ,Kia,Morning,sedan,https://xetot.com/vinh-phuc/ban-xe/chinh-chu-can-ban-xe-morning-san-suat-2015-si-ban-du/12274,imported,110000,Bạc,5,gasoline,automatic,225000000,2015
570,Sẵn xe Giao ngay Mitsubishi Xpander AT Premium MY23 tại Nha Trang Khánh Hòa,Mitsubishi,Xpander,van,https://xetot.com/khanh-hoa/ban-xe/san-xe-giao-ngay-mitsubishi-xpander-at-premium-my23-tai-nha-trang-khanh-hoa/12256,imported,0,Trắng,7,gasoline,automatic,658000000,2022
571,Mitsubishi Attrage số sàn Sẵn xe giao ngay tại Nha Trang Khánh Hòa,Mitsubishi,Attrage,sedan,https://xetot.com/khanh-hoa/ban-xe/mitsubishi-attrage-so-san-san-xe-giao-ngay-tai-nha-trang-khanh-hoa/12194,imported,0,Trắng,5,gasoline,manual,380000000,2022
572,Carnival Signsature máy dầu Trắng xe sẵn giao ngay,Kia,Carnival,van,https://xetot.com/ho-chi-minh/ban-xe/carnival-signsature-may-dau-trang-xe-san-giao-ngay/11533,imported,1,Trắng,7,diesel,automatic,1509000000,2023
573,Kia K3 đủ màu đủ phiên bản xe có sẵn giao ngay Giảm giá lên đến 50 triệu,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-du-mau-du-phien-ban-xe-co-san-giao-ngay-giam-gia-len-den-50-trieu/11530,imported,1,Xám,5,gasoline,automatic,619000000,2023
574,Cần bán Gấp xe Toyota Fortuner TRD Sportivo 2 7V 2016 màu Trắng,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-gap-xe-toyota-fortuner-trd-sportivo-2-7v-2016-mau-trang/12271,imported,68000,Trắng,7,gasoline,automatic,666000000,2016
575,Chính chủ bán xe KIA Morning nhập khẩu Hàn quốc sản xuất 2008 số tự động,Kia,Morning,sedan,https://xetot.com/vinh-phuc/ban-xe/chinh-chu-ban-xe-kia-morning-nhap-khau-han-quoc-san-xuat-2008-so-tu-dong/12270,imported,13668,Bạc,5,gasoline,automatic,168000000,2008
576,Kia Sorento 2021 máy Dầu 4x4 Signature cao cấp,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sorento-2021-may-dau-4x4-signature-cao-cap/12224,imported,10000,Đỏ,7,diesel,automatic,1100000000,2021
577,xe Mazda 3 năm 2020 màu trắng biển số TPHCM lăn bánh mới 29k km,Mazda,3,sedan,https://xetot.com/binh-duong/ban-xe/xe-mazda-3-nam-2020-mau-trang-bien-so-tphcm-lan-banh-moi-29k-km/12266,imported,29000,Trắng,5,gasoline,automatic,550000000,2020
578,Em chính chủ đứng tên cần bán chiếc xe đang đi Hyundai Accent 2022,Hyundai,Accent,sedan,https://xetot.com/ho-chi-minh/ban-xe/em-chinh-chu-dung-ten-can-ban-chiec-xe-dang-di-hyundai-accent-2022/12265,imported,22000,Đỏ,4,gasoline,automatic,485000000,2022
579,Mercedes C200 Avantgrade 2023 màu trắng,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-c200-avantgrade-2023-mau-trang/12262,imported,11,Xanh dương,5,gasoline,automatic,1709000000,2023
580,𝐗𝐏𝐀𝐍𝐃𝐄𝐑 𝐌𝐓 Số Sàn Màu Trắng Giao Ngay Hổ Trợ Trả Góp,Mitsubishi,Xpander,van,https://xetot.com/tien-giang/ban-xe/-so-san-mau-trang-giao-ngay-ho-tro-tra-gop/12258,imported,0,Trắng,7,gasoline,manual,210000000,2023
581,Bán xe Kia Rio gia đình sử dụng,Kia,Rio,sedan,https://xetot.com/ha-noi/ban-xe/ban-xe-kia-rio-gia-dinh-su-dung/12189,imported,110000,Trắng,5,gasoline,automatic,385000000,2015
582,Honda CRV LSE Black Edition 2022,Honda,CR-V,suv,https://xetot.com/ha-noi/ban-xe/honda-crv-lse-black-edition-2022/12257,imported,6000,Đen,7,gasoline,automatic,1030000000,2022
583,Mercedes Benz C180 2020 màu xanh Cavansize mua mới từ hãng,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-benz-c180-2020-mau-xanh-cavansize-mua-moi-tu-hang/11618,imported,21000,Xanh dương,5,gasoline,automatic,1068000000,2020
584,Cần bán xe Kia K3 sản xuất 2015 số sàn máy xăng,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-xe-kia-k3-sa-n-xua-t-2015-so-sa-n-ma-y-xa-ng/11564,imported,75000,Nâu,5,gasoline,manual,365000000,2015
585,Chính chủ bán Acura MDX 2006 số tự động,Hãng khác,Dòng khác,suv,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-acura-mdx-2006-so-tu-dong/11019,imported,113000,Bạc,7,gasoline,automatic,318000000,2006
586,Bán Fiat 500 2010 số tự động màu trắng nhập khẩu từ Italia,Hãng khác,Dòng khác,hatchback,https://xetot.com/ho-chi-minh/ban-xe/ba-n-fiat-500-2010-so-tu-do-ng-ma-u-tra-ng-nha-p-kha-u-tu-italia/10875,imported,57000,Trắng,4,gasoline,automatic,386000000,2010
587,OUTLANDER 2 Cầu 24 4WD Siêu chất Lướt 51v,Mitsubishi,Outlander,NONE,https://xetot.com/ho-chi-minh/ban-xe/outlander-2-cau-24-4wd-sieu-chat-luot-51v/12255,imported,50000,Đỏ,7,gasoline,automatic,800000000,2019
588,Ford Transit 2015 số sàn máy dầu màu hồng,Ford,Transit,van,https://xetot.com/ho-chi-minh/ban-xe/ford-transit-2015-so-san-may-dau-mau-hong/12248,imported,128000,Cam,16,diesel,manual,445000000,2015
589,Bán xe mercedes c200 2013 520tr,Mercedes,Khác,NONE,https://xetot.com/dong-nai/ban-xe/ban-xe-mercedes-c200-2013-520tr/12247,imported,2000,Đỏ,4,gasoline,automatic,520000000,2013
590,Mazda 3 Fl 2017 Phanh Điện Cửa Sổ Nóc,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-fl-2017-phanh-dien-cua-so-noc/12243,imported,50000,Xanh dương,5,gasoline,automatic,488000000,2017
591,Toyota Vios G 2015 Vàng Cát Stđ,Toyota,Vios,sedan,https://xetot.com/ha-noi/ban-xe/toyota-vios-g-2015-vang-cat-std/12242,imported,100000,Vàng,5,gasoline,automatic,390000000,2015
592,Honda City Rs 2023 Chỉ 155 Triệu Lăn Bánh,Honda,City,sedan,https://xetot.com/can-tho/ban-xe/honda-city-rs-2023-chi-155-trieu-lan-banh/12240,imported,0,Trắng,5,gasoline,automatic,599000000,2023
593,Chính chủ cần bán chiếc xe Madaz 3 2017,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/chinh-chu-can-ban-chiec-xe-madaz-3-2017/12238,imported,80000,Đỏ,5,gasoline,automatic,520000000,2017
594,Hyundai Stargazer Sẵn Giao Ngay,Hyundai,Stargazer,van,https://xetot.com/ho-chi-minh/ban-xe/hyundai-stargazer-san-giao-ngay/12232,imported,0,Trắng,7,gasoline,manual,505000000,2022
595,Mazda 6 Luxury 2020 Đen 24000Km,Mazda,6,sedan,https://xetot.com/ha-noi/ban-xe/mazda-6-luxury-2020-den-24000km/12230,imported,24000,Đen,5,gasoline,automatic,725000000,2020
596,Mazda 2 AT HB 2017 Xanh Thiên Thanh 35000Km,Mazda,2,hatchback,https://xetot.com/ha-noi/ban-xe/mazda-2-at-hb-2017-xanh-thien-thanh-35000km/12229,imported,35000,Xanh dương,5,gasoline,automatic,445000000,2017
597,Kia K3 Premium 2021 Đỏ 16000Km SIêu Mới,Kia,K3,sedan,https://xetot.com/ha-noi/ban-xe/kia-k3-premium-2021-do-16000km-sieu-moi/12228,imported,16000,Đỏ,5,gasoline,automatic,645000000,2021
598,Mitsubishi Outlander CVT 2020 Đỏ 31000Km,Mitsubishi,Outlander,suv,https://xetot.com/ha-noi/ban-xe/mitsubishi-outlander-cvt-2020-do-31000km/12227,imported,31000,Đỏ,7,gasoline,automatic,718000000,2020
599,Hyundai I20 Bản Full Giá Chỉ Bằng Morning,Hyundai,i20,hatchback,https://xetot.com/ha-noi/ban-xe/hyundai-i20-ban-full-gia-chi-bang-morning/12221,imported,120000,Trắng,5,gasoline,automatic,255000000,2011
600,Toyota Corolla Altis 2011 Stđ 20V,Toyota,Corolla Altis,sedan,https://xetot.com/ha-noi/ban-xe/toyota-corolla-altis-2011-std-20v/12000,imported,120000,Xám,5,gasoline,automatic,385000000,2011
601,Mazda 3 Fl 2018 Màu Đỏ Trẻ Trung,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-fl-2018-mau-do-tre-trung/11970,imported,50000,Đỏ,5,gasoline,automatic,525000000,2018
602,Mitsubishi Zinger MT sản xuất 2009,Mitsubishi,Khác,van,https://xetot.com/ha-noi/ban-xe/mitsubishi-zinger-mt-san-xuat-2009/12220,imported,7000,Xám,5,gasoline,manual,200000000,2009
603,Cần Bán Gấp Ford Ranger 2020 xe còn rất mới,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/can-ban-gap-ford-ranger-2020-xe-con-rat-moi/12219,imported,46000,Xanh dương,5,diesel,automatic,535000000,2020
604,Mazda 3 Luxury 2022 Xanh Đen 8000Km,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-luxury-2022-xanh-den-8000km/12218,imported,8000,Khác,5,gasoline,automatic,678000000,2022
605,KIa Cerato Premium 2021 Xám 9000 Siêu Lướt,Kia,Cerato,sedan,https://xetot.com/ha-noi/ban-xe/kia-cerato-premium-2021-xam-9000-sieu-luot/12217,imported,9000,Xám,5,gasoline,automatic,633000000,2021
606,Hyundai Elantra ATH 2020 Đỏ 25000km siêu mới,Hyundai,Elantra,sedan,https://xetot.com/ha-noi/ban-xe/hyundai-elantra-ath-2020-do-25000km-sieu-moi/12195,imported,25000,Đỏ,5,gasoline,automatic,605000000,2020
607,Mazda 2 HB 2017 Xanh Thiên Thanh 35000Km,Mazda,2,hatchback,https://xetot.com/ha-noi/ban-xe/mazda-2-hb-2017-xanh-thien-thanh-35000km/12196,imported,35000,Xanh dương,5,gasoline,automatic,445000000,2017
608,Mazda 6 Premium 2017 Trắng 30000Km,Mazda,6,sedan,https://xetot.com/ha-noi/ban-xe/mazda-6-premium-2017-trang-30000km/12197,imported,30000,Trắng,5,gasoline,automatic,655000000,2017
609,Peugeot 2008 Active 2021 Cam Siêu Mới,Peugeot,2008,suv,https://xetot.com/ha-noi/ban-xe/peugeot-2008-active-2021-cam-sieu-moi/12203,imported,28000,Cam,5,gasoline,automatic,728000000,2021
610,Mazda 2 Hb 2016 Trắng mới lăn bánh 22000Km Siêu Mới,Mazda,2,hatchback,https://xetot.com/ha-noi/ban-xe/mazda-2-hb-2016-trang-moi-lan-banh-22000km-sieu-moi/12215,imported,22000,Trắng,5,gasoline,automatic,428000000,2016
611,Bán xe Lincoln navigator Black Label 2020 biển vip chạy ít giá cực tốt,Lincoln,Navigator,suv,https://xetot.com/ha-noi/ban-xe/ban-xe-lincoln-navigator-black-label-2020-bien-vip-chay-it-gia-cuc-tot/12210,imported,25000,Nâu,7,gasoline,automatic,7800000000,2020
612,Chính chủ cần bán xe Honda Jazz RS 2019,Honda,Jazz,sedan,https://xetot.com/ha-noi/ban-xe/chinh-chu-can-ban-xe-honda-jazz-rs-2019/12207,imported,38000,Trắng,5,gasoline,automatic,460000000,2019
613,Bán Lexus ES250 sản xuất 2022 siêu lướt giá tốt,Lexus,ES,sedan,https://xetot.com/ha-noi/ban-xe/ban-lexus-es250-san-xuat-2022-sieu-luot-gia-tot/12204,imported,1500,Trắng,5,gasoline,automatic,2550000000,2022
614,Hyundai Tucson sản xuất 2017 full dầu,Hyundai,Tucson,suv,https://xetot.com/ha-noi/ban-xe/hyundai-tucson-san-xuat-2017-full-dau/12202,imported,7000,Trắng,7,diesel,automatic,888000000,2017
615,Hyundai Accent 2022 chạy 1 vạn km,Hyundai,Accent,sedan,https://xetot.com/ha-noi/ban-xe/hyundai-accent-2022-chay-1-van-km/12200,imported,10000,Trắng,5,gasoline,automatic,510000000,2022
616,Mazda 3 Luxury 2020 Trắng 19000Km,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-luxury-2020-trang-19000km/12087,imported,19000,Trắng,5,gasoline,automatic,650000000,2020
617,Lên đời xe tôi muốn bán xe Audi Q5 2013 Trắng xe phụ nữ đi còn mới,Audi,Q5,sedan,https://xetot.com/ho-chi-minh/ban-xe/len-doi-xe-toi-muon-ban-xe-audi-q5-2013-trang-xe-phu-nu-di-con-moi/12199,imported,140000,Trắng,5,gasoline,automatic,670000000,2013
618,MAzda 3 luxury Một chủ từ đầu đăng ký t52022 odo 8300km,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-luxury-mot-chu-tu-dau-dang-ky-t52022-odo-8300km/12198,imported,8300,Trắng,5,gasoline,automatic,638000000,2022
619,MG ZS 2021 XE ĐI NHƯ MỚI không đâm đụng ngập nước,MG,ZS,suv,https://xetot.com/ho-chi-minh/ban-xe/mg-zs-2021-xe-di-nhu-moi-khong-dam-dung-ngap-nuoc/12191,imported,0,Đỏ,5,gasoline,automatic,546000000,2021
620,KIA Carnival Xe giao sớm Tặng phụ kiện chính hãng,Kia,Carnival,van,https://xetot.com/ho-chi-minh/ban-xe/kia-carnival-xe-giao-som-tang-phu-kien-chinh-hang/11922,imported,0,Đen,7,diesel,automatic,1529000000,2023
621,Kia Carnival 2023 tặng bộ phụ kiện chính hãng,Kia,Carnival,van,https://xetot.com/ho-chi-minh/ban-xe/kia-carnival-2023-tang-bo-phu-kien-chinh-hang/12187,imported,0,Trắng,7,diesel,automatic,1529000000,2023
622,Tiguan facelift 2023 màu đỏ mẫu mới giảm giá 100 triệu tiền mặt và quà tặng hấp dẫn,Volkswagen,Tiguan,suv,https://xetot.com/ho-chi-minh/ban-xe/tiguan-facelift-2023-mau-do-mau-moi-giam-gia-100-trieu-tien-mat-va-qua-tang-hap-dan/12186,imported,0,Đỏ,7,gasoline,automatic,1999000000,2023
623,Khuyến mãi tháng 3 2023 Teramont xanh dương cho khách hàng tìm kiếm xe 7 chỗ rộng,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/khuyen-mai-thang-3-2023-teramont-xanh-duong-cho-khach-hang-tim-kiem-xe-7-cho-rong/12183,imported,0,Xanh dương,7,gasoline,automatic,2499000000,2023
624,Teramont màu đỏ miễn lãi suất khi mua xe 7 chỗ full size,Volkswagen,Teramont,suv,https://xetot.com/ho-chi-minh/ban-xe/teramont-mau-do-mien-lai-suat-khi-mua-xe-7-cho-full-size/12182,imported,0,Đỏ,7,gasoline,automatic,2499000000,2023
625,Volkswagen Teramont 2023 màu trắng khuyến mãi 200 triệu kèm 5 năm bảo dưỡng,Volkswagen,Teramont,suv,https://xetot.com/ba-ria---vung-tau/ban-xe/volkswagen-teramont-2023-mau-trang-khuyen-mai-200-trieu-kem-5-nam-bao-duong/12181,imported,0,Trắng,7,gasoline,automatic,2499000000,2023
626,Mercedes C Class 2020 đẹp rin từng con ốc,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-c-class-2020-dep-rin-tung-con-oc/12179,imported,20000,Xanh dương,4,gasoline,automatic,1100000000,2020
627,Xe Mitsubishi Outlander Premium giá tốt,Mitsubishi,Outlander,suv,https://xetot.com/ho-chi-minh/ban-xe/xe-mitsubishi-outlander-premium-gia-tot/11700,imported,32000,Đỏ,7,gasoline,automatic,790000000,2020
628,thanh lý tồn kho 1 xe duy nhất Ford Ranger WILDTRAK 2 cầu sản xuất tháng 12 2022,Ford,Ranger,pickup,https://xetot.com/dong-nai/ban-xe/thanh-ly-ton-kho-1-xe-duy-nhat-ford-ranger-wildtrak-2-cau-san-xuat-thang-12-2022/12170,imported,0,Vàng,5,diesel,automatic,965000000,2022
629,BMW 320i Sport Line SX 2022 mới Uu Đãi 50 tr,BMW,3 Series,sedan,https://xetot.com/quang-binh/ban-xe/bmw-320i-sport-line-sx-2022-moi-uu-dai-50-tr/12169,imported,1,Đen,5,gasoline,automatic,1349000000,2022
630,Chính chủ đứng tên cần bán xe Honda City 2017 bản Top,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-dung-ten-can-ba-n-xe-honda-city-2017-ba-n-top/11217,imported,82000,Xanh dương,5,gasoline,automatic,418000000,2017
631,Chính Chủ Bán Ford Wildtrak 32 4x4 AT 2016,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/chinh-chu-ban-ford-wildtrak-32-4x4-at-2016/12167,imported,130000,Xám,5,diesel,automatic,645000000,2016
632,Toyota Innova Số Sàn 2016 Xe Chính Hãng Lh Ngay Nam 0965824819 Để Thương Lượng,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-so-san-2016-xe-chinh-hang-lh-ngay-nam-0965824819-de-thuong-luong/12166,imported,138000,Bạc,7,gasoline,manual,450000000,2016
633,Chính chủ Bán xe Mercedes S450 Luxury Đăng ký 05 2021 SX 2020,Mercedes,S Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-mercedes-s450-luxury-dang-ky-05-2021-sx-2020/12160,imported,40000,Trắng,5,gasoline,automatic,3700000000,2020
